0.00000,0.67076,-0.19186,0.13921
0.00238,0.67076,-0.19187,0.13923
0.00476,0.67076,-0.19187,0.13929
0.00714,0.67077,-0.19188,0.13939
0.00952,0.67078,-0.19189,0.13954
0.01190,0.67078,-0.19190,0.13972
0.01429,0.67079,-0.19191,0.13995
0.01667,0.67079,-0.19192,0.14023
0.01905,0.67078,-0.19193,0.14055
0.02143,0.67078,-0.19194,0.14094
0.02381,0.67076,-0.19194,0.14138
0.02619,0.67074,-0.19195,0.14189
0.02857,0.67071,-0.19195,0.14246
0.03095,0.67067,-0.19194,0.14309
0.03333,0.67062,-0.19193,0.14379
0.03571,0.67056,-0.19191,0.14457
0.03810,0.67048,-0.19189,0.14542
0.04048,0.67039,-0.19185,0.14634
0.04286,0.67027,-0.19180,0.14735
0.04524,0.67014,-0.19174,0.14844
0.04762,0.66999,-0.19166,0.14961
0.05000,0.66981,-0.19156,0.15086
0.05238,0.66961,-0.19144,0.15220
0.05476,0.66938,-0.19130,0.15363
0.05714,0.66913,-0.19113,0.15515
0.05952,0.66885,-0.19094,0.15675
0.06190,0.66853,-0.19071,0.15844
0.06429,0.66818,-0.19046,0.16021
0.06667,0.66780,-0.19017,0.16208
0.06905,0.66738,-0.18985,0.16403
0.07143,0.66693,-0.18948,0.16607
0.07381,0.66643,-0.18908,0.16819
0.07619,0.66590,-0.18863,0.17039
0.07857,0.66533,-0.18815,0.17267
0.08095,0.66472,-0.18761,0.17503
0.08333,0.66407,-0.18702,0.17746
0.08571,0.66337,-0.18639,0.17997
0.08810,0.66263,-0.18570,0.18255
0.09048,0.66185,-0.18497,0.18519
0.09286,0.66102,-0.18417,0.18789
0.09524,0.66015,-0.18332,0.19065
0.09762,0.65924,-0.18242,0.19347
0.10000,0.65828,-0.18146,0.19634
0.10238,0.65727,-0.18043,0.19926
0.10476,0.65622,-0.17935,0.20222
0.10714,0.65513,-0.17821,0.20523
0.10952,0.65399,-0.17701,0.20827
0.11190,0.65281,-0.17574,0.21134
0.11429,0.65158,-0.17441,0.21443
0.11667,0.65031,-0.17302,0.21756
0.11905,0.64900,-0.17158,0.22070
0.12143,0.64765,-0.17006,0.22386
0.12381,0.64625,-0.16849,0.22703
0.12619,0.64480,-0.16685,0.23021
0.12857,0.64332,-0.16515,0.23340
0.13095,0.64180,-0.16339,0.23658
0.13333,0.64024,-0.16157,0.23976
0.13571,0.63864,-0.15968,0.24294
0.13810,0.63700,-0.15774,0.24610
0.14048,0.63532,-0.15573,0.24926
0.14286,0.63360,-0.15367,0.25239
0.14524,0.63185,-0.15154,0.25550
0.14762,0.63006,-0.14936,0.25859
0.15000,0.62823,-0.14713,0.26166
0.15238,0.62637,-0.14483,0.26470
0.15476,0.62448,-0.14248,0.26770
0.15714,0.62255,-0.14008,0.27066
0.15952,0.62059,-0.13762,0.27360
0.16190,0.61860,-0.13511,0.27649
0.16429,0.61657,-0.13255,0.27933
0.16667,0.61452,-0.12994,0.28213
0.16905,0.61243,-0.12728,0.28488
0.17143,0.61032,-0.12458,0.28759
0.17381,0.60818,-0.12183,0.29024
0.17619,0.60601,-0.11904,0.29283
0.17857,0.60381,-0.11619,0.29537
0.18095,0.60159,-0.11332,0.29785
0.18333,0.59934,-0.11040,0.30027
0.18571,0.59707,-0.10744,0.30262
0.18810,0.59477,-0.10444,0.30491
0.19048,0.59245,-0.10141,0.30713
0.19286,0.59011,-0.09834,0.30929
0.19524,0.58775,-0.09524,0.31138
0.19762,0.58537,-0.09211,0.31340
0.20000,0.58297,-0.08894,0.31534
0.20238,0.58055,-0.08575,0.31721
0.20476,0.57811,-0.08254,0.31901
0.20714,0.57566,-0.07929,0.32074
0.20952,0.57319,-0.07602,0.32238
0.21190,0.57071,-0.07273,0.32395
0.21429,0.56821,-0.06941,0.32544
0.21667,0.56570,-0.06608,0.32685
0.21905,0.56318,-0.06273,0.32818
0.22143,0.56065,-0.05935,0.32942
0.22381,0.55810,-0.05596,0.33059
0.22619,0.55555,-0.05256,0.33168
0.22857,0.55300,-0.04914,0.33269
0.23095,0.55043,-0.04571,0.33361
0.23333,0.54786,-0.04227,0.33444
0.23571,0.54528,-0.03882,0.33520
0.23810,0.54271,-0.03536,0.33587
0.24048,0.54013,-0.03189,0.33646
0.24286,0.53755,-0.02842,0.33697
0.24524,0.53496,-0.02494,0.33739
0.24762,0.53238,-0.02146,0.33773
0.25000,0.52981,-0.01797,0.33799
0.25238,0.52724,-0.01449,0.33817
0.25476,0.52467,-0.01100,0.33826
0.25714,0.52211,-0.00752,0.33827
0.25952,0.51955,-0.00404,0.33821
0.26190,0.51701,-0.00056,0.33806
0.26429,0.51447,0.00291,0.33784
0.26667,0.51195,0.00637,0.33753
0.26905,0.50944,0.00983,0.33715
0.27143,0.50695,0.01328,0.33670
0.27381,0.50447,0.01672,0.33616
0.27619,0.50200,0.02015,0.33556
0.27857,0.49956,0.02356,0.33488
0.28095,0.49713,0.02697,0.33413
0.28333,0.49472,0.03035,0.33331
0.28571,0.49234,0.03372,0.33242
0.28810,0.48998,0.03708,0.33147
0.29048,0.48764,0.04041,0.33044
0.29286,0.48533,0.04373,0.32936
0.29524,0.48304,0.04702,0.32821
0.29762,0.48078,0.05030,0.32700
0.30000,0.47855,0.05355,0.32573
0.30238,0.47635,0.05678,0.32440
0.30476,0.47418,0.05998,0.32301
0.30714,0.47204,0.06315,0.32157
0.30952,0.46993,0.06630,0.32008
0.31190,0.46785,0.06942,0.31853
0.31429,0.46581,0.07251,0.31694
0.31667,0.46381,0.07558,0.31530
0.31905,0.46183,0.07861,0.31361
0.32143,0.45990,0.08160,0.31188
0.32381,0.45800,0.08457,0.31010
0.32619,0.45614,0.08750,0.30829
0.32857,0.45431,0.09040,0.30643
0.33095,0.45253,0.09327,0.30454
0.33333,0.45078,0.09609,0.30262
0.33571,0.44907,0.09888,0.30066
0.33810,0.44740,0.10164,0.29867
0.34048,0.44577,0.10436,0.29665
0.34286,0.44417,0.10703,0.29461
0.34524,0.44262,0.10967,0.29254
0.34762,0.44110,0.11227,0.29044
0.35000,0.43963,0.11484,0.28833
0.35238,0.43819,0.11736,0.28619
0.35476,0.43679,0.11984,0.28404
0.35714,0.43544,0.12228,0.28188
0.35952,0.43412,0.12468,0.27970
0.36190,0.43283,0.12703,0.27751
0.36429,0.43159,0.12935,0.27530
0.36667,0.43038,0.13162,0.27310
0.36905,0.42921,0.13386,0.27088
0.37143,0.42808,0.13605,0.26866
0.37381,0.42698,0.13820,0.26644
0.37619,0.42592,0.14031,0.26422
0.37857,0.42490,0.14237,0.26200
0.38095,0.42391,0.14439,0.25978
0.38333,0.42295,0.14638,0.25757
0.38571,0.42203,0.14832,0.25536
0.38810,0.42114,0.15022,0.25317
0.39048,0.42028,0.15207,0.25098
0.39286,0.41945,0.15389,0.24880
0.39524,0.41865,0.15567,0.24663
0.39762,0.41789,0.15740,0.24448
0.40000,0.41715,0.15910,0.24235
0.40238,0.41644,0.16075,0.24023
0.40476,0.41576,0.16236,0.23813
0.40714,0.41510,0.16394,0.23605
