0.00000,0.67118,-0.19380,0.13796
0.00238,0.67119,-0.19381,0.13797
0.00476,0.67119,-0.19381,0.13799
0.00714,0.67120,-0.19381,0.13800
0.00952,0.67120,-0.19381,0.13802
0.01190,0.67121,-0.19382,0.13804
0.01429,0.67122,-0.19382,0.13806
0.01667,0.67122,-0.19382,0.13808
0.01905,0.67123,-0.19383,0.13810
0.02143,0.67124,-0.19383,0.13813
0.02381,0.67125,-0.19384,0.13815
0.02619,0.67125,-0.19384,0.13818
0.02857,0.67126,-0.19384,0.13820
0.03095,0.67127,-0.19385,0.13823
0.03333,0.67128,-0.19385,0.13826
0.03571,0.67128,-0.19386,0.13829
0.03810,0.67129,-0.19386,0.13832
0.04048,0.67130,-0.19387,0.13835
0.04286,0.67131,-0.19388,0.13839
0.04524,0.67132,-0.19388,0.13842
0.04762,0.67133,-0.19389,0.13846
0.05000,0.67133,-0.19389,0.13850
0.05238,0.67134,-0.19390,0.13853
0.05476,0.67135,-0.19390,0.13857
0.05714,0.67136,-0.19391,0.13862
0.05952,0.67137,-0.19392,0.13866
0.06190,0.67137,-0.19392,0.13870
0.06429,0.67138,-0.19393,0.13875
0.06667,0.67139,-0.19394,0.13879
0.06905,0.67140,-0.19394,0.13884
0.07143,0.67141,-0.19395,0.13889
0.07381,0.67142,-0.19396,0.13893
0.07619,0.67142,-0.19396,0.13898
0.07857,0.67143,-0.19397,0.13904
0.08095,0.67144,-0.19398,0.13909
0.08333,0.67145,-0.19398,0.13914
0.08571,0.67146,-0.19399,0.13919
0.08810,0.67147,-0.19400,0.13925
0.09048,0.67147,-0.19400,0.13931
0.09286,0.67148,-0.19401,0.13936
0.09524,0.67149,-0.19402,0.13942
0.09762,0.67150,-0.19402,0.13948
0.10000,0.67151,-0.19403,0.13954
0.10238,0.67151,-0.19404,0.13960
0.10476,0.67152,-0.19404,0.13967
0.10714,0.67153,-0.19405,0.13973
0.10952,0.67153,-0.19406,0.13980
0.11190,0.67154,-0.19406,0.13986
0.11429,0.67155,-0.19407,0.13993
0.11667,0.67155,-0.19408,0.14000
0.11905,0.67156,-0.19408,0.14007
0.12143,0.67157,-0.19409,0.14014
0.12381,0.67157,-0.19409,0.14021
0.12619,0.67158,-0.19410,0.14028
0.12857,0.67158,-0.19410,0.14036
0.13095,0.67159,-0.19411,0.14043
0.13333,0.67159,-0.19412,0.14051
0.13571,0.67160,-0.19412,0.14058
0.13810,0.67160,-0.19413,0.14066
0.14048,0.67161,-0.19413,0.14074
0.14286,0.67161,-0.19414,0.14082
0.14524,0.67161,-0.19414,0.14091
0.14762,0.67162,-0.19414,0.14099
0.15000,0.67162,-0.19415,0.14107
0.15238,0.67162,-0.19415,0.14116
0.15476,0.67162,-0.19416,0.14125
0.15714,0.67162,-0.19416,0.14134
0.15952,0.67163,-0.19416,0.14142
0.16190,0.67163,-0.19417,0.14152
0.16429,0.67163,-0.19417,0.14161
0.16667,0.67163,-0.19417,0.14170
0.16905,0.67163,-0.19418,0.14179
0.17143,0.67163,-0.19418,0.14189
0.17381,0.67163,-0.19418,0.14199
0.17619,0.67163,-0.19418,0.14208
0.17857,0.67162,-0.19418,0.14218
0.18095,0.67162,-0.19418,0.14228
0.18333,0.67162,-0.19419,0.14239
0.18571,0.67162,-0.19419,0.14249
0.18810,0.67161,-0.19419,0.14259
0.19048,0.67161,-0.19419,0.14270
0.19286,0.67160,-0.19419,0.14281
0.19524,0.67160,-0.19419,0.14292
0.19762,0.67159,-0.19418,0.14303
0.20000,0.67159,-0.19418,0.14314
0.20238,0.67158,-0.19418,0.14325
0.20476,0.67157,-0.19418,0.14336
0.20714,0.67156,-0.19418,0.14348
0.20952,0.67156,-0.19417,0.14359
0.21190,0.67155,-0.19417,0.14371
0.21429,0.67154,-0.19417,0.14383
0.21667,0.67153,-0.19416,0.14395
0.21905,0.67152,-0.19416,0.14408
0.22143,0.67151,-0.19415,0.14420
0.22381,0.67150,-0.19415,0.14432
0.22619,0.67148,-0.19414,0.14445
0.22857,0.67147,-0.19413,0.14458
0.23095,0.67146,-0.19413,0.14471
0.23333,0.67144,-0.19412,0.14484
0.23571,0.67143,-0.19411,0.14497
0.23810,0.67141,-0.19411,0.14511
0.24048,0.67140,-0.19410,0.14524
0.24286,0.67138,-0.19409,0.14538
0.24524,0.67137,-0.19408,0.14552
0.24762,0.67135,-0.19407,0.14566
0.25000,0.67133,-0.19406,0.14580
0.25238,0.67131,-0.19405,0.14594
0.25476,0.67129,-0.19403,0.14609
0.25714,0.67127,-0.19402,0.14623
0.25952,0.67125,-0.19401,0.14638
0.26190,0.67123,-0.19400,0.14653
0.26429,0.67120,-0.19398,0.14668
0.26667,0.67118,-0.19397,0.14684
0.26905,0.67116,-0.19395,0.14699
0.27143,0.67113,-0.19394,0.14715
0.27381,0.67111,-0.19392,0.14731
0.27619,0.67108,-0.19390,0.14747
0.27857,0.67105,-0.19389,0.14763
0.28095,0.67102,-0.19387,0.14779
0.28333,0.67100,-0.19385,0.14796
0.28571,0.67097,-0.19383,0.14812
0.28810,0.67094,-0.19381,0.14829
0.29048,0.67091,-0.19379,0.14846
0.29286,0.67087,-0.19377,0.14863
0.29524,0.67084,-0.19375,0.14881
0.29762,0.67081,-0.19373,0.14898
0.30000,0.67077,-0.19370,0.14916
0.30238,0.67074,-0.19368,0.14934
0.30476,0.67070,-0.19365,0.14952
0.30714,0.67067,-0.19363,0.14970
0.30952,0.67063,-0.19360,0.14989
0.31190,0.67059,-0.19358,0.15007
0.31429,0.67055,-0.19355,0.15026
0.31667,0.67051,-0.19352,0.15045
0.31905,0.67047,-0.19349,0.15064
0.32143,0.67043,-0.19346,0.15084
0.32381,0.67039,-0.19343,0.15103
0.32619,0.67034,-0.19340,0.15123
0.32857,0.67030,-0.19337,0.15143
0.33095,0.67025,-0.19334,0.15163
0.33333,0.67021,-0.19330,0.15183
0.33571,0.67016,-0.19327,0.15204
0.33810,0.67011,-0.19323,0.15225
0.34048,0.67006,-0.19320,0.15246
0.34286,0.67002,-0.19316,0.15267
0.34524,0.66996,-0.19312,0.15288
